family,case,axis,axis_value,seed,variant,origin,outcome_px,window_start,window_end,track_path
ramp,041_S07_S07_05,mu,0.575000,3407,removed,dense_addition,19.065240284463044,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.575000__s3407__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.200000003,918273,original,existing_anchor,44.574200448212366,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL0__s918273.json
ramp,041_S07_S07_05,mu,0.300000012,918273,original,existing_anchor,42.38000362887439,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL1__s918273.json
ramp,041_S07_S07_05,mu,0.400000006,918273,original,existing_anchor,7.576335048563379,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__CENTER__s918273.json
ramp,041_S07_S07_05,mu,0.5,918273,original,existing_anchor,0.17653812542548053,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL3__s918273.json
ramp,041_S07_S07_05,mu,0.600000024,918273,original,existing_anchor,0.15549005938947857,24,24,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/041_S07_S07_05/pd66_041_S07_S07_05__muL4__s918273.json
ramp,041_S07_S07_05,mu,0.225000,918273,original,dense_addition,44.30691752372877,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.225000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.250000,918273,original,dense_addition,43.59346314517302,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.250000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.275000,918273,original,dense_addition,43.16728806353274,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.275000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.325000,918273,original,dense_addition,41.586009856701736,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.325000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.350000,918273,original,dense_addition,34.08217034765292,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.350000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.375000,918273,original,dense_addition,13.869646229154938,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.375000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.425000,918273,original,dense_addition,6.7609548056759365,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.425000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.450000,918273,original,dense_addition,0.17301410592079947,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.450000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.475000,918273,original,dense_addition,0.1385972799169508,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.475000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.525000,918273,original,dense_addition,0.15580569291887514,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.525000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.550000,918273,original,dense_addition,0.21041372351160703,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.550000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.575000,918273,original,dense_addition,0.18984120442763697,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/original/041_S07_S07_05/pd66_041_S07_S07_05__mu0.575000__s918273__original_diverse4.json
ramp,041_S07_S07_05,mu,0.200000003,918273,removed,existing_anchor,26.663592181800936,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL0__s918273__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.300000012,918273,removed,existing_anchor,26.714167700181804,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL1__s918273__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.400000006,918273,removed,existing_anchor,26.595787801488427,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__CENTER__s918273__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.5,918273,removed,existing_anchor,26.680487641146243,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL3__s918273__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.600000024,918273,removed,existing_anchor,26.570837003934884,24,24,archive/evaluations/20260916_evidence_B_exhaustive75x3_v01/removed/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__muL4__s918273__mu_message_removed_exhaustive.json
ramp,041_S07_S07_05,mu,0.225000,918273,removed,dense_addition,26.660225044266326,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.225000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.250000,918273,removed,dense_addition,27.041033558222352,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.250000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.275000,918273,removed,dense_addition,26.875029108126995,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.275000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.325000,918273,removed,dense_addition,26.93943535070008,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.325000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.350000,918273,removed,dense_addition,26.656194807464857,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.350000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.375000,918273,removed,dense_addition,26.96371967833707,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.375000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.425000,918273,removed,dense_addition,26.67587210075081,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.425000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.450000,918273,removed,dense_addition,26.68264061426791,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.450000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.475000,918273,removed,dense_addition,26.645969279067174,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.475000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.525000,918273,removed,dense_addition,26.917964743919782,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.525000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.550000,918273,removed,dense_addition,26.66473522664313,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.550000__s918273__removed_diverse4.json
ramp,041_S07_S07_05,mu,0.575000,918273,removed,dense_addition,26.633270866368747,24,24,archive/evaluations/20260916_evidence_B_diverse_dense4_v01/tracking/trajectories/removed/041_S07_S07_05/pd66_041_S07_S07_05__mu0.575000__s918273__removed_diverse4.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.100000001,42,original,existing_anchor,66.2077791921991,44,48,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__eL0__s42.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.300000012,42,original,existing_anchor,77.69520988970424,44,48,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__eL1__s42.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.5,42,original,existing_anchor,97.10467616039652,44,48,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s42.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.699999988,42,original,existing_anchor,125.10448919613258,44,48,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__eL3__s42.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.899999976,42,original,existing_anchor,142.0402111427594,44,48,archive/evaluations/20260909_corrected_pcf_m_balance/tracking/trajectories/h2/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__eL4__s42.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.15,42,original,dense_addition,70.45751522917779,44,48,archive/evaluations/20260916_evidence_B_collision_dense6_v01/tracking/trajectories/original/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__e0.15__s42__original_dense6.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.20,42,original,dense_addition,75.67868352521359,44,48,archive/evaluations/20260916_evidence_B_collision_dense6_v01/tracking/trajectories/original/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__e0.20__s42__original_dense6.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.25,42,original,dense_addition,77.41946032160143,44,48,archive/evaluations/20260916_evidence_B_collision_dense6_v01/tracking/trajectories/original/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__e0.25__s42__original_dense6.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.35,42,original,dense_addition,80.64364896389618,44,48,archive/evaluations/20260916_evidence_B_collision_dense6_v01/tracking/trajectories/original/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__e0.35__s42__original_dense6.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.40,42,original,dense_addition,80.7278997768891,44,48,archive/evaluations/20260916_evidence_B_collision_dense6_v01/tracking/trajectories/original/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__e0.40__s42__original_dense6.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.45,42,original,dense_addition,81.58719738579266,44,48,archive/evaluations/20260916_evidence_B_collision_dense6_v01/tracking/trajectories/original/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__e0.45__s42__original_dense6.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.55,42,original,dense_addition,96.92607839363899,44,48,archive/evaluations/20260916_evidence_B_collision_dense6_v01/tracking/trajectories/original/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__e0.55__s42__original_dense6.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.60,42,original,dense_addition,117.01915215269742,44,48,archive/evaluations/20260916_evidence_B_collision_dense6_v01/tracking/trajectories/original/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__e0.60__s42__original_dense6.json
collision,028_S06_E5-14_collision__m2__l2_e2,e,0.65,42,original,dense_addition,118.84565898899324,44,48,archive/evaluations/20260916_evidence_B_collision_dense6_v01/tracking/trajectories/original/028_S06_E5-14_collision__m2__l2_e2/pd66_028_S06_E5-14_collision__m2__l2_e2__e0.65__s42__original_dense6.json
